max-speed:;5
directions-array-size:;278
-0.986539;-0.289201
-0.700337;-0.480814
-0.6791;-0.998897
-0.314698;-0.245877
-0.915958;0.429394
0.049129;0.755971
0.19366;-0.800828
-0.345405;-0.213921
-0.774143;0.382421
0.0192921;-0.454339
-0.996863;-0.617362
-0.826298;0.942074
0.831203;0.758005
0.500666;0.919298
0.337284;-0.381651
0.999535;0.343381
0.972987;-0.606865
-0.157252;-0.465652
-0.866398;-0.193949
0.960678;0.3185
-0.999777;0.772269
-0.861945;0.943206
-0.600134;-0.403975
0.950449;0.144365
0.963718;-0.914466
-0.261608;0.943069
0.0799379;0.65839
0.577325;-0.213488
0.99154;0.999917
0.826238;-0.996902
-0.263243;-0.986314
-0.652163;0.885516
-0.302018;0.0578032
0.554866;-0.979876
0.207965;-0.931876
-0.0574328;-0.147239
0.708568;-0.995309
0.705077;-0.657303
0.795628;-0.990084
-0.516758;0.388714
-0.712915;0.673563
0.993218;-0.999815
0.981529;-0.0565756
-0.617047;-0.19564
-0.268264;0.923824
-0.548199;0.904781
-0.80364;-0.488754
-0.988011;0.958999
0.454315;0.893882
-0.240404;0.997511
0.960973;-0.835926
-0.663996;0.957555
-0.567284;-0.951713
0.961236;-0.809917
0.832397;-0.653096
-0.899332;0.0909429
-0.464461;0.994346
-0.799457;-0.795737
-0.96691;-0.705236
-0.987979;0.505734
-0.804928;-0.989881
0.580758;0.99346
0.896034;0.175723
0.917916;0.424164
0.507537;0.997824
0.876059;-0.08905
-0.754693;-0.976925
0.94364;0.447537
-0.677766;-0.679433
0.950354;-0.875519
-0.671017;0.374073
-0.916047;-0.803334
-0.980823;0.999982
-0.162539;-0.49403
0.0381134;0.968589
0.998011;-0.945809
0.987388;-0.957104
-0.750825;0.0202822
-0.400613;0.666051
0.321422;-0.737929
-0.109348;0.991263
0.981714;-0.978061
0.98003;-0.412722
-0.88346;-0.784401
0.999074;0.934993
0.998981;0.956445
0.418902;-0.741267
0.998309;-0.0224392
-0.772406;0.656183
0.991312;0.9244
0.969735;-0.839418
-0.249872;0.824475
0.598741;0.54596
-0.211176;0.879328
0.64237;-0.907244
-0.997098;0.473728
-0.899432;-0.645926
0.991657;0.972959
-0.201297;-0.0924538
-0.848884;-0.862445
0.875325;0.308401
-0.371302;-0.994762
-0.850373;0.644172
-0.293409;0.605112
0.660418;0.942002
-0.436007;-0.612344
-0.745739;0.83137
-0.462717;-0.22889
-0.39591;-0.817781
0.168931;0.789078
0.157972;-0.846534
-0.142225;-0.443649
0.659822;0.893629
0.221705;0.844437
0.873206;0.615147
0.17315;0.934169
0.485579;-0.455059
-0.307758;-0.708302
0.976429;0.757557
-0.52923;-0.522517
0.819173;0.730643
-0.981071;0.984653
0.907053;0.171891
-0.994732;-0.708851
-0.892132;0.422533
-0.606146;0.543375
0.967753;-0.598476
0.566854;0.284458
0.997886;0.569088
-0.930336;0.958796
-0.0620175;-0.914089
0.309427;0.944266
0.815539;-0.832949
0.483136;0.484136
0.806301;0.345715
-0.298189;-0.982277
-0.470073;0.953508
-0.387621;-0.341021
-0.942441;-0.408395
0.999832;0.145361
0.137639;0.233442
-0.357353;0.912576
-0.502852;-0.435069
0.787831;0.98418
-0.729639;0.842404
0.992397;0.783022
0.525757;-0.26217
-0.881944;-0.848001
0.0135861;-0.896104
0.579242;0.999592
-0.918882;-0.983875
-0.221416;0.106947
-0.42042;-0.768654
0.101652;-0.946579
0.970718;-0.00973069
0.949417;0.08953
0.179929;0.995918
0.987498;0.0644284
0.843731;-0.928385
0.575546;-0.992727
0.676138;-0.840213
-0.0397537;0.919226
-0.468502;0.577527
0.99941;-0.472807
-0.0454799;-0.644655
0.464513;-0.108713
0.0176597;-0.291931
0.994989;0.930822
0.979368;0.67266
0.992213;0.438302
0.966058;-0.0512276
0.0143887;0.938196
0.450641;0.829365
-0.90778;0.674464
-0.999307;0.679193
-0.473765;0.34975
0.390641;-0.894425
-0.917343;-0.930737
-0.0882274;0.0461914
-0.54211;-0.978623
0.16721;0.521444
-0.108687;0.662629
-0.921204;-0.294731
0.439894;-0.900309
-0.0478424;0.96142
0.98265;0.520454
0.279145;0.472169
-0.949704;-0.391038
-0.911262;-0.341667
-0.911661;-0.99337
-0.987345;-0.482686
-0.842504;0.99381
-0.357268;0.398309
0.752224;-0.848696
0.998674;0.941475
-0.99889;0.0510993
0.492261;0.392043
-0.430363;0.999388
0.318004;0.747944
-0.0390676;0.861211
-0.107406;0.16419
-0.214962;-0.969894
-0.680745;-0.996067
0.990609;-0.247799
-0.00152569;-0.620945
0.999874;-0.84511
-0.835639;0.263444
0.500072;0.13536
-0.0281028;0.0932068
-0.127878;0.928762
-0.814729;0.550235
-0.813435;0.407247
0.989356;-0.983777
0.546102;-0.632348
0.113182;-0.960997
0.210352;0.997115
-0.917604;0.271119
-0.982508;-0.0733851
0.943831;-0.82012
-0.923002;0.192401
0.995365;0.429518
0.64857;0.682624
-0.578657;0.160215
0.668967;-0.510405
-0.837099;0.988333
0.482735;-0.791167
-0.662585;-0.302639
-0.625822;-0.426862
-0.031321;-0.558609
0.999605;0.994969
-0.0415223;-0.464611
0.867458;0.861775
-0.737283;0.418726
-0.907963;-0.363129
0.992615;0.794465
-0.510456;0.88898
0.194163;0.682512
-0.904193;0.589164
-0.420674;0.999353
-0.825932;-0.936716
-0.837603;0.475005
-0.941984;0.981889
0.982868;0.953649
0.337882;-0.77729
-0.990742;0.977863
0.967366;0.948765
0.616554;0.423349
0.061759;-0.0641907
-0.684447;0.967356
0.551225;0.633218
-0.084889;0.89312
-0.805136;-0.803543
-0.328914;-0.927184
-0.79842;0.971218
-0.991232;0.627615
-0.149758;0.981424
0.836459;-0.641208
-0.997065;-0.425275
-0.904293;0.638741
0.329049;-0.4745
0.746075;0.785333
0.666343;0.0902591
0.423806;-0.237763
0.88411;0.0332932
-0.985459;-0.863178
0.918707;0.519698
0.841235;0.381349
-0.560113;0.0333843
-0.769126;-0.209656
0.91352;-0.97118
-0.352417;0.964858
-0.251866;-0.737415
0.862273;-0.146651
0.00488298;-0.994774
-0.0574725;-0.00182641
-0.962627;-0.21562
-0.0917075;-0.898414
0.47316;0.39534
S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;W;W;S;S;S;S;S;W;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;W;S;S;S;S;W;W;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;W;S;S;S;S;W;W;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;W;S;S;S;S;W;W;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;S;S;W;W;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;W;W;W;W;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;S;W;W;W;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;S;S;W;W;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;S;S;S;S;S;S;W;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;W;S;W;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
W;S;S;S;S;S;S;S;S;S;S;S;W;W;S;S;S;S;S;S;S;S;S;S;S;S;S;W;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;W;
